t,theta_0,x_0,y_0
59.33,93.5466634365529,6.25711588532923,-5.282246062719709
59.34,93.54544229250055,6.250579243102359,-5.289813908910505
59.35,93.54422113250897,6.244033363205974,-5.297373766313469
59.36,93.54299995657753,6.237478255283261,-5.304925623548078
59.370000000000005,93.54177876470563,6.230913928991467,-5.312469469245374
59.38,93.54055755689262,6.2243403940019695,-5.3200052920479095
59.39,93.5393363331379,6.2177576600002595,-5.327533080609757
59.4,93.53811509344082,6.211165736685936,-5.33505282359653
59.410000000000004,93.53689383780078,6.204564633772679,-5.342564509685401
59.42,93.53567256621714,6.197954360988326,-5.35006812756503
59.43,93.53445127868929,6.191334928074619,-5.357563665935846
59.44,93.53322997521659,6.184706344787426,-5.365051113509799
59.45,93.53200865579842,6.178068620896729,-5.372530459010382
59.46,93.53078732043416,6.171421766186371,-5.380001691172908
59.47,93.52956596912318,6.164765790454358,-5.38746479874418
59.480000000000004,93.52834460186486,6.1581007035125355,-5.394919770482853
59.49,93.52712321865857,6.151426515186884,-5.402366595159115
59.5,93.52590181950369,6.144743235317193,-5.409805261555031
59.51,93.52468040439959,6.13805087375736,-5.41723575846424
59.52,93.52345897334565,6.13134944037514,-5.424658074692207
59.53,93.52223752634126,6.124638945052218,-5.432072199056177
59.54,93.52101606338576,6.117919397684107,-5.439478120385257
59.550000000000004,93.51979458447855,6.111190808180371,-5.4468758275201905
59.56,93.518573089619,6.104453186464387,-5.454265309313628
59.57,93.51735157880648,6.097706542473391,-5.4616465546300565
59.58,93.51613005204038,6.090950886158481,-5.469019552345824
59.59,93.51490850932005,6.084186227484512,-5.476384291349228
59.6,93.51368695064488,6.0774125764303255,-5.483740760540292
59.61,93.51246537601425,6.070629942988499,-5.491088948831032
59.620000000000005,93.51124378542752,6.063838337165407,-5.498428845145391
59.63,93.51002217888409,6.057037768981208,-5.505760438419249
59.64,93.5088005563833,6.050228248469835,-5.513083717600449
59.65,93.50757891792456,6.043409785678972,-5.520398671648813
59.660000000000004,93.50635726350723,6.036582390670054,-5.527705289536156
59.67,93.50513559313067,6.029746073518235,-5.535003560246302
59.68,93.50391390679427,6.0229008443123115,-5.542293472775193
59.69,93.5026922044974,6.016046713154934,-5.549575016130643
59.7,93.50147048623943,6.009183690162363,-5.556848179332618
59.71,93.50024875201974,6.0023117854645305,-5.564112951413161
59.72,93.49902700183772,5.995431009205026,-5.571369321416416
59.730000000000004,93.49780523569271,5.9885413715409985,-5.578617278398723
59.74,93.49658345358411,5.981642882643392,-5.585856811428387
59.75,93.49536165551129,5.974735552696683,-5.593087909585946
59.76,93.49413984147363,5.967819391898947,-5.600310561964104
59.77,93.49291801147048,5.960894410461765,-5.607524757667831
59.78,93.49169616550124,5.953960618610455,-5.614730485814133
59.79,93.49047430356526,5.947018026583728,-5.621927735532396
59.800000000000004,93.48925242566195,5.9400666446339985,-5.629116495964076
59.81,93.48803053179064,5.93310648302705,-5.6362967562630475
59.82,93.48680862195074,5.9261375520423405,-5.643468505595284
59.83,93.48558669614161,5.919159861972665,-5.650631733139214
59.84,93.48436475436262,5.91217342312439,-5.657786428085483
59.85,93.48314279661314,5.905178245817345,-5.664932579637056
59.86,93.48192082289256,5.8981743403849025,-5.672070177009153
59.870000000000005,93.48069883320025,5.891161717173713,-5.679199209429512
59.88,93.47947682753558,5.884140386543932,-5.686319666138155
59.89,93.47825480589792,5.877110358869132,-5.693431536387496
59.9,93.47703276828665,5.87007164453628,-5.700534809442347
59.910000000000004,93.47581071470113,5.863024253945646,-5.70762947458003
59.92,93.47458864514074,5.855968197511031,-5.714715521090132
59.93,93.47336655960487,5.848903485659511,-5.721792938274782
59.94,93.47214445809287,5.841830128831416,-5.728861715448663
59.95,93.47092234060413,5.834748137480561,-5.735921841938774
59.96,93.46970020713802,5.827657522073915,-5.7429733070847915
59.97,93.4684780576939,5.820558293091819,-5.750016100238824
59.980000000000004,93.46725589227115,5.813450461027895,-5.7570502107655255
59.99,93.46603371086917,5.806334036389113,-5.764075628042016
60.0,93.46481151348729,5.799209029695444,-5.771092341458236
60.01,93.46358930012491,5.7920754514803425,-5.778100340416467
60.02,93.4623670707814,5.784933312290405,-5.785099614331679
60.03,93.46114482545613,5.7777826226854305,-5.792090152631461
60.04,93.45992256414847,5.770623393238325,-5.799071944756123
60.050000000000004,93.4587002868578,5.76345563453534,-5.806044980158467
60.06,93.4574779935835,5.756279357175719,-5.813009248304127
60.07,93.45625568432492,5.749094571771937,-5.819964738671347
60.08,93.45503335908144,5.741901288949598,-5.826911440751072
60.09,93.45381101785244,5.734699519347422,-5.833849344046969
60.1,93.4525886606373,5.72748927361723,-5.840778438075442
60.11,93.45136628743538,5.720270562423848,-5.847698712365731
60.120000000000005,93.45014389824605,5.713043396445337,-5.854610156459683
60.13,93.4489214930687,5.705807786372648,-5.861512759912095
60.14,93.44769907190268,5.698563742909856,-5.868406512290485
60.15,93.44647663474737,5.6913112767740595,-5.875291403175191
60.160000000000004,93.44525418160215,5.684050398695371,-5.882167422159388
60.17,93.4440317124664,5.676781119416897,-5.889034558849105
60.18,93.44280922733948,5.66950344969472,-5.8958928028632345
60.19,93.44158672622076,5.662217400297809,-5.902742143833643
60.2,93.44036420910962,5.654922982008163,-5.909582571405008
60.21,93.43914167600542,5.647620205620712,-5.916414075234932
60.22,93.43791912690754,5.640309081943317,-5.923236644993952
60.230000000000004,93.43669656181537,5.6329896217967255,-5.930050270365551
60.24,93.43547398072826,5.625661836014588,-5.936854941046184
60.25,93.43425138364559,5.618325735443336,-5.943650646745365
60.26,93.43302877056672,5.610981330942341,-5.950437377185527
60.27,93.43180614149104,5.603628633383825,-5.957215122102123
60.28,93.43058349641791,5.596267653652827,-5.963983871243633
60.29,93.42936083534671,5.588898402647207,-5.970743614371587
60.300000000000004,93.42813815827682,5.581520891277611,-5.977494341260581
60.31,93.4269154652076,5.574135130467387,-5.984236041698365
60.32,93.42569275613842,5.566741131152731,-5.990968705485711
60.33,93.42447003106865,5.559338904282589,-5.997692322436501
60.34,93.42324728999768,5.551928460818638,-6.004406882377749
60.35,93.42202453292485,5.544509811735189,-6.011112375149685
60.36,93.42080175984955,5.537082968019345,-6.017808790605631
60.370000000000005,93.41957897077116,5.52964794067089,-6.024496118612076
60.38,93.41835616568903,5.522204740702282,-6.031174349048706
60.39,93.41713334460256,5.514753379138638,-6.037843471808419
60.4,93.4159105075111,5.507293867017623,-6.04450347679741
60.410000000000004,93.41468765441404,5.499826215389703,-6.051154353934961
60.42,93.41346478531074,5.492350435317781,-6.057796093153769
60.43,93.41224190020056,5.484866537877346,-6.064428684399797
60.44,93.41101899908288,5.477374534156646,-6.071052117632148
60.45,93.40979608195708,5.469874435256312,-6.07766638282338
60.46,93.40857314882253,5.462366252289608,-6.084271469959296
60.47,93.40735019967859,5.454849996382331,-6.0908673690390325
60.480000000000004,93.40612723452465,5.447325678672789,-6.097454070075083
60.49,93.40490425336006,5.4397933103117,-6.104031563093378
60.5,93.4036812561842,5.432252902462356,-6.1105998381331625
60.51,93.40245824299645,5.424704466300511,-6.1171588852470755
60.52,93.40123521379616,5.417148013014287,-6.123708694501249
60.53,93.40001216858272,5.409583553804408,-6.130249255975091
60.54,93.3987891073555,5.402011099883851,-6.136780559761615
60.550000000000004,93.39756603011386,5.394430662478077,-6.1433025959672145
60.56,93.39634293685718,5.386842252824847,-6.149815354711836
60.57,93.39511982758482,5.379245882174381,-6.156318826128848
60.58,93.39389670229616,5.3716415617892554,-6.162813000365126
60.59,93.39267356099057,5.364029302944384,-6.169297867581071
60.6,93.39145040366742,5.356409116926915,-6.175773417950701
60.61,93.39022723032609,5.348781015036478,-6.182239641661435
60.620000000000005,93.38900404096593,5.341145008584731,-6.188696528914493
60.63,93.38778083558633,5.333501108895872,-6.195144069924456
60.64,93.38655761418664,5.325849327306174,-6.201582254919658
60.65,93.38533437676625,5.318189675164251,-6.208011074141977
60.660000000000004,93.38411112332453,5.310522163830932,-6.21443051784692
60.67,93.38288785386084,5.302846804679175,-6.2208405763037256
60.68,93.38166456837455,5.295163609094212,-6.227241239795213
60.69,93.38044126686503,5.287472588473464,-6.233632498617893
60.7,93.37921794933168,5.279773754226502,-6.240014343081961
60.71,93.37799461577383,5.272067117774957,-6.246386763511402
60.72,93.37677126619087,5.264352690552677,-6.252749750243855
60.730000000000004,93.37554790058216,5.256630484005535,-6.2591032936307744
60.74,93.37432451894709,5.248900509591673,-6.26544738403722
60.75,93.37310112128502,5.241162778781138,-6.271782011842174
60.76,93.3718777075953,5.23341730305604,-6.278107167438405
60.77,93.37065427787732,5.225664093910621,-6.284422841232415
60.78,93.36943083213045,5.217903162851158,-6.290729023644518
60.79,93.36820737035406,5.210134521395937,-6.297025705108864
60.800000000000004,93.36698389254751,5.202358181075155,-6.303312876073527
60.81,93.36576039871018,5.19457415343108,-6.30959052700037
60.82,93.36453688884144,5.18678245001794,-6.315858648365134
60.83,93.36331336294066,5.1789830824018255,-6.322117230657529
60.84,93.3620898210072,5.1711760621608445,-6.328366264381101
60.85,93.36086626304044,5.163361400884931,-6.334605740053392
60.86,93.35964268903975,5.155539110176098,-6.340835648205737
60.870000000000005,93.35841909900448,5.147709201647968,-6.347055979383651
60.88,93.35719549293403,5.139871686926302,-6.353266724146392
60.89,93.35597187082774,5.132026577648523,-6.359467873067351
60.9,93.35474823268501,5.124173885463983,-6.36565941673385
60.910000000000004,93.35352457850519,5.1163136220337515,-6.371841345747292
60.92,93.35230090828765,5.108445799030793,-6.378013650723045
60.93,93.35107722203176,5.100570428139849,-6.384176322290514
60.94,93.3498535197369,5.092687521057336,-6.39032935109324
60.95,93.34862980140242,5.08479708949151,-6.396472727788768
60.96,93.34740606702772,5.076899145162361,-6.402606443048731
60.97,93.34618231661214,5.068993699801496,-6.408730487558936
60.980000000000004,93.34495855015506,5.061080765152224,-6.414844852019313
60.99,93.34373476765585,5.0531603529697176,-6.420949527143783
61.0,93.34251096911387,5.045232475020629,-6.427044503660556
61.01,93.3412871545285,5.037297143083258,-6.433129772312008
61.02,93.3400633238991,5.029354368947625,-6.439205323854623
61.03,93.33883947722505,5.021404164415367,-6.445271149059077
61.04,93.33761561450571,5.013446541299623,-6.451327238710327
61.050000000000004,93.33639173574045,5.005481511425203,-6.457373583607481
61.06,93.33516784092865,4.997509086628482,-6.463410174563883
61.07,93.33394393006967,4.989529278757288,-6.469437002407204
61.08,93.33272000316288,4.981542099671067,-6.475454057979309
61.09,93.33149606020764,4.973547561240687,-6.481461332136418
61.1,93.33027210120333,4.965545675348602,-6.487458815748972
61.11,93.32904812614932,4.9575364538886495,-6.493446499701796
61.120000000000005,93.32782413504496,4.949519908766223,-6.499424374893971
61.13,93.32660012788965,4.941496051898157,-6.50539243223892
61.14,93.32537610468273,4.93346489521262,-6.5113506626644835
61.15,93.32415206542359,4.925426450649283,-6.517299057112811
61.160000000000004,93.32292801011158,4.917380730159117,-6.5232376065404996
61.17,93.32170393874608,4.909327745704557,-6.529166301918473
61.18,93.32047985132645,4.901267509259306,-6.535085134232146
61.19,93.31925574785207,4.8932000328084975,-6.54099409448128
61.2,93.31803162832229,4.8851253283485,-6.546893173680159
61.21,93.31680749273649,4.877043407887077,-6.552782362857444
61.22,93.31558334109404,4.86895428344328,-6.55866165305627
61.230000000000004,93.31435917339431,4.860857967047341,-6.564531035334329
61.24,93.31313498963667,4.85275447074084,-6.5703905007637395
61.25,93.31191078982047,4.844643806576498,-6.576240040431204
61.26,93.3106865739451,4.83652598661835,-6.582079645437882
61.27,93.30946234200992,4.82840102294154,-6.587909306899546
61.28,93.3082380940143,4.82026892763249,-6.593729015946456
61.29,93.3070138299576,4.812129712788695,-6.599538763723513
61.300000000000004,93.30578954983919,4.803983390518895,-6.605338541390129
61.31,93.30456525365844,4.795829972942868,-6.611128340120387
61.32,93.30334094141472,4.787669472191599,-6.616908151102916
61.33,93.30211661310739,4.779501900407083,-6.622677965541042
61.34,93.30089226873582,4.77132726974248,-6.6284377746526575
61.35,93.29966790829938,4.763145592361927,-6.634187569670385
61.36,93.29844353179745,4.754956880440694,-6.639927341841447
61.370000000000005,93.29721913922937,4.746761146164988,-6.645657082427817
61.38,93.29599473059453,4.738558401732121,-6.651376782706104
61.39,93.29477030589229,4.730348659350301,-6.657086433967689
61.4,93.29354586512201,4.722131931238805,-6.6627860275186155
61.410000000000004,93.29232140828309,4.713908229627871,-6.6684755546796675
61.42,93.29109693537485,4.705677566758482,-6.674155006786514
61.43,93.2898724463967,4.69743995488283,-6.679824375189399
61.44,93.28864794134797,4.689195406263728,-6.685483651253537
61.45,93.28742342022807,4.68094393317516,-6.691132826358751
61.46,93.28619888303632,4.6726855479016915,-6.696771891899862
61.47,93.28497432977211,4.664420262738933,-6.702400839286391
61.480000000000004,93.28374976043482,4.656148089993327,-6.708019659942693
61.49,93.28252517502379,4.647869041982036,-6.713628345308036
61.5,93.28130057353842,4.639583131033117,-6.719226886836495
61.51,93.28007595597805,4.631290369485311,-6.724815275997088
61.52,93.27885132234205,4.62299076968812,-6.730393504273719
61.53,93.2776266726298,4.614684344001892,-6.735961563165142
61.54,93.27640200684064,4.606371104797599,-6.74151944418509
61.550000000000004,93.27517732497397,4.598051064457023,-6.747067138862169
61.56,93.27395262702913,4.589724235372537,-6.752604638739997
61.57,93.27272791300551,4.581390629947286,-6.758131935377084
61.58,93.27150318290246,4.573050260594976,-6.7636490203469855
61.59,93.27027843671937,4.564703139740043,-6.76915588523818
61.6,93.26905367445558,4.556349279817447,-6.774652521654208
61.61,93.26782889611046,4.5479886932727505,-6.780138921213633
61.620000000000005,93.26660410168338,4.539621392562194,-6.785615075549977
61.63,93.26537929117372,4.53124739015249,-6.791080976311871
61.64,93.26415446458083,4.5228666985209935,-6.7965366151629425
61.65,93.26292962190408,4.514479330155491,-6.801981983781947
61.660000000000004,93.26170476314284,4.506085297554379,-6.807417073862663
61.67,93.26047988829649,4.497684613226451,-6.812841877114027
61.68,93.25925499736437,4.489277289690972,-6.818256385260088
61.690000000000005,93.25803009034586,4.480863339477768,-6.823660590039957
61.7,93.25680516724032,4.472442775126998,-6.829054483207938
61.71,93.25558022804711,4.464015609189252,-6.834438056533493
61.72,93.25435527276561,4.45558185422561,-6.839811301801182
61.730000000000004,93.25313030139519,4.447141522807546,-6.845174210810744
61.74,93.2519053139352,4.438694627516695,-6.850526775377228
61.75,93.25068031038501,4.430241180945249,-6.855868987330767
61.76,93.249455290744,4.421781195695715,-6.8612008385167105
61.77,93.24823025501152,4.4133146843808255,-6.866522320795701
61.78,93.24700520318694,4.404841659623602,-6.87183342604362
61.79,93.24578013526964,4.396362134057439,-6.877134146151547
61.800000000000004,93.24455505125897,4.387876120325889,-6.8824244730258926
61.81,93.2433299511543,4.379383631082747,-6.887704398588354
61.82,93.24210483495499,4.370884678992122,-6.892973914775854
61.83,93.24087970266041,4.3623792767282294,-6.898233013540694
61.84,93.23965455426992,4.3538674369754675,-6.903481686850496
61.85,93.2384293897829,4.345349172428498,-6.9087199266881525
61.86,93.2372042091987,4.336824495792032,-6.91394772505197
61.870000000000005,93.2359790125167,4.328293419781007,-6.919165073955553
61.88,93.23475379973625,4.319755957120371,-6.9243719654279445
61.89,93.23352857085673,4.311212120545164,-6.929568391513568
61.9,93.23230332587751,4.302661922800599,-6.934754344272193
61.910000000000004,93.23107806479793,4.294105376641745,-6.939929815779122
61.92,93.22985278761738,4.285542494834005,-6.9450947981249005
61.93,93.2286274943352,4.276973290152499,-6.950249283415697
61.940000000000005,93.22740218495078,4.2683977753825495,-6.955393263773006
61.95,93.22617685946346,4.259815963319357,-6.960526731333855
61.96,93.22495151787264,4.251227866768184,-6.965649678250682
61.97,93.22372616017766,4.242633498544137,-6.970762096691479
61.980000000000004,93.22250078637789,4.234032871472249,-6.975863978839742
61.99,93.2212753964727,4.225425998387556,-6.980955316894421
62.0,93.22004999046145,4.216812892134784,-6.986036103070112
62.01,93.2188245683435,4.208193565568826,-6.991106329596779
62.02,93.21759913011823,4.1995680315541275,-6.996165988720114
62.03,93.216373675785,4.190936302965166,-7.001215072701261
62.04,93.21514820534316,4.1822983926861275,-7.006253573817002
62.050000000000004,93.21392271879208,4.1736543136109985,-7.011281484359705
62.06,93.21269721613113,4.165004078643635,-7.01629879663729
62.07,93.21147169735968,4.156347700697554,-7.0213055029733535
62.08,93.21024616247709,4.147685192696009,-7.026301595707118
62.09,93.20902061148273,4.1390165675720745,-7.031287067193394
62.1,93.20779504437594,4.13034183826832,-7.036261909802757
62.11,93.20656946115612,4.121661017737303,-7.041226115921284
62.120000000000005,93.20534386182261,4.11297411894094,-7.046179677950897
62.13,93.20411824637479,4.1042811548509945,-7.051122588309102
62.14,93.202892614812,4.09558213844865,-7.056054839429221
62.15,93.20166696713363,4.086877082725003,-7.0609764237601205
62.160000000000004,93.20044130333903,4.078166000680431,-7.06588733376657
62.17,93.19921562342758,4.0694489053250855,-7.070787561928967
62.18,93.19798992739862,4.060725809678563,-7.075677100743517
62.190000000000005,93.19676421525153,4.051996726769993,-7.080555942722197
62.2,93.19553848698568,4.043261669638115,-7.0854240803927
62.21,93.19431274260042,4.034520651330964,-7.090281506298629
62.22,93.19308698209511,4.025773684906245,-7.095128212999273
62.230000000000004,93.19186120546914,4.017020783431122,-7.09996419306974
62.24,93.19063541272185,4.00826195998199,-7.104789439101073
62.25,93.18940960385261,3.9994972276448646,-7.1096039437000496
62.26,93.18818377886079,3.9907265995150567,-7.11440769948935
62.27,93.18695793774575,3.9819500886972565,-7.119200699107521
62.28,93.18573208050684,3.9731677083055117,-7.123982935208986
62.29,93.18450620714344,3.9643794714633147,-7.128754400463997
62.300000000000004,93.18328031765492,3.9555853913033756,-7.133515087558767
62.31,93.18205441204063,3.9467854809677068,-7.138264989195421
62.32,93.18082849029993,3.937979753607605,-7.143004098092006
62.33,93.1796025524322,3.929168222383731,-7.147732406982451
62.34,93.1783765984368,3.9203509004658894,-7.1524499086166875
62.35,93.17715062831309,3.9115278010331105,-7.157156595760613
62.36,93.17592464206042,3.9026989372736276,-7.161852461196087
62.370000000000005,93.17469863967817,3.893864322384866,-7.166537497720965
62.38,93.1734726211657,3.8850239695735183,-7.171211698149036
62.39,93.17224658652238,3.876177892055322,-7.175875055310153
62.4,93.17102053574756,3.867326103055148,-7.180527562050192
62.410000000000004,93.1697944688406,3.8584686158069723,-7.185169211231055
62.42,93.16856838580088,3.849605443553865,-7.1897999957306915
62.43,93.16734228662776,3.840736599548069,-7.194419908443052
62.440000000000005,93.1661161713206,3.831862097050777,-7.199028942278206
62.45,93.16489003987874,3.82298194933211,-7.203627090162357
62.46,93.16366389230159,3.814096169671514,-7.208214345037637
62.47,93.16243772858847,3.805204771357117,-7.212790699862441
62.480000000000004,93.16121154873876,3.796307767686127,-7.217356147611224
62.49,93.15998535275183,3.7874051719648087,-7.2219106812745135
62.5,93.15875914062704,3.7784969975082587,-7.226454293859023
62.51,93.15753291236375,3.769583257640493,-7.230986978387623
62.52,93.15630666796132,3.760663965694421,-7.235508727899336
62.53,93.1550804074191,3.751739135011832,-7.24001953544936
62.54,93.15385413073648,3.742808778943372,-7.244519394109074
62.550000000000004,93.1526278379128,3.733872910848629,-7.249008296966
62.56,93.15140152894745,3.7249315440959054,-7.253486237123921
62.57,93.15017520383977,3.715984692062305,-7.2579532077028315
62.58,93.14894886258912,3.707032368133711,-7.2624092018389605
62.59,93.14772250519488,3.6980745857047643,-7.2668542126847715
62.6,93.14649613165639,3.689111358178851,-7.271288233408989
62.61,93.14526974197304,3.680142698968177,-7.275711257196537
62.620000000000005,93.14404333614416,3.6711686214934467,-7.280123277248728
62.63,93.14281691416915,3.6621891391842505,-7.284524286783047
62.64,93.14159047604734,3.653204265478739,-7.288914279033335
62.65,93.14036402177811,3.6442140138237056,-7.293293247249738
62.660000000000004,93.13913755136082,3.6352183976745662,-7.297661184698722
62.67,93.13791106479482,3.6262174304953385,-7.30201808466308
62.68,93.13668456207948,3.6172111257586272,-7.3063639404419565
62.690000000000005,93.13545804321416,3.608199496945596,-7.310698745350835
62.7,93.13423150819823,3.599182557546062,-7.315022492721522
62.71,93.13300495703105,3.590160321058259,-7.31933517590225
62.72,93.13177838971197,3.5811328009888235,-7.3236367882576845
62.730000000000004,93.13055180624036,3.5721000108530827,-7.327927323168787
62.74,93.12932520661559,3.563061964174727,-7.332206774032978
62.75,93.12809859083701,3.5540186744858926,-7.336475134264103
62.76,93.12687195890399,3.544970155327138,-7.34073239729243
62.77,93.12564531081588,3.5359164202474305,-7.344978556564675
62.78,93.12441864657207,3.5268574828042256,-7.349213605543948
62.79,93.12319196617189,3.5177933565631383,-7.353437537709932
62.800000000000004,93.1219652696147,3.508724055098231,-7.357650346558727
62.81,93.1207385568999,3.4996495919920005,-7.361852025602872
62.82,93.1195118280268,3.490569980835037,-7.366042568371497
62.83,93.1182850829948,3.48148523522643,-7.370221968410144
62.84,93.11705832180326,3.4723953687734275,-7.37439021928092
62.85,93.11583154445151,3.463300395091422,-7.378547314562509
62.86,93.11460475093894,3.454200327804241,-7.3826932478500344
62.870000000000005,93.1133779412649,3.445095180543814,-7.386828012755225
62.88,93.11215111542876,3.4359849669502567,-7.390951602906361
62.89,93.11092427342987,3.426869700671853,-7.395064011948301
62.9,93.1096974152676,3.417749395365032,-7.399165233542478
62.910000000000004,93.10847054094131,3.408624064694349,-7.403255261366924
62.92,93.10724365045036,3.3994937223324677,-7.407334089116272
62.93,93.1060167437941,3.3903583819601377,-7.411401710501768
62.940000000000005,93.10478982097192,3.3812180572662807,-7.4154581192512365
62.95,93.10356288198315,3.372072761947652,-7.419503309109226
62.96,93.10233592682717,3.3629225097091404,-7.423537273836889
62.97,93.10110895550332,3.353767314263642,-7.42756000721203
62.980000000000004,93.09988196801099,3.3446071893321423,-7.431571503029076
62.99,93.09865496434952,3.335442148643383,-7.435571755099222
63.0,93.09742794451829,3.326272205934263,-7.439560757250257
63.01,93.09620090851664,3.3170973749493933,-7.443538503326761
63.02,93.09497385634393,3.307917669441399,-7.447504987189974
63.03,93.09374678799954,3.2987331031708953,-7.4514602027178105
63.04,93.09251970348281,3.289543689906149,-7.455404143805003
63.050000000000004,93.09129260279312,3.2803494434234866,-7.459336804362932
63.06,93.09006548592981,3.271150377506845,-7.463258178319818
63.07,93.08883835289225,3.2619465059480723,-7.467168259620597
63.08,93.08761120367981,3.2527378425469067,-7.471067042226927
63.09,93.08638403829184,3.2435244011106383,-7.474954520117338
63.1,93.0851568567277,3.234306195454513,-7.478830687287059
63.11,93.08392965898676,3.2250832394012874,-7.482695537748207
63.120000000000005,93.08270244506836,3.2158555467815275,-7.48654906552967
63.13,93.08147521497189,3.2066231314335876,-7.490391264677103
63.14,93.08024796869668,3.1973860072032716,-7.494222129253086
63.15,93.0790207062421,3.188144187944133,-7.498041653336998
63.160000000000004,93.07779342760752,3.1788976875173454,-7.5018498310250585
63.17,93.0765661327923,3.169646519791792,-7.505646656430315
63.18,93.07533882179578,3.160390698643721,-7.509432123682767
63.190000000000005,93.07411149461734,3.15113023795705,-7.513206226929248
63.2,93.07288415125633,3.141865151623236,-7.51696896033349
63.21,93.07165679171212,3.1325954535412532,-7.520720318076116
63.22,93.07042941598405,3.123321157617578,-7.524460294354666
63.230000000000004,93.0692020240715,3.1140422777661643,-7.5281888833835975
63.24,93.06797461597382,3.1047588279084235,-7.531906079394297
63.25,93.06674719169038,3.095470821973206,-7.535611876635092
63.26,93.06551975122053,3.086178273896779,-7.5393062693712585
63.27,93.06429229456364,3.0768811976228045,-7.542989251885031
63.28,93.06306482171905,3.0675796071022168,-7.546660818475662
63.29,93.06183733268614,3.0582735162935166,-7.550320963459284
63.300000000000004,93.06060982746426,3.0489629391624358,-7.553969681169075
63.31,93.05938230605277,3.0396478896819112,-7.5576069659552445
63.32,93.05815476845102,3.0303283818322804,-7.561232812184968
63.33,93.05692721465839,3.021004429601264,-7.564847214242399
63.34,93.05569964467422,3.0116760469836192,-7.568450166528801
63.35,93.05447205849788,3.0023432479814423,-7.5720416634624295
63.36,93.05324445612872,2.9930060466040427,-7.5756216994785905
63.370000000000005,93.05201683756611,2.983664456867918,-7.57919026902964
63.38,93.05078920280941,2.974318492796738,-7.582747366585002
63.39,93.04956155185798,2.9649681684213216,-7.586292986631174
63.4,93.04833388471117,2.9556134977796167,-7.589827123671741
63.410000000000004,93.04710620136834,2.946254494916571,-7.593349772227416
63.42,93.04587850182885,2.936891173884435,-7.5968609268359355
63.43,93.04465078609206,2.9275235487423115,-7.600360582052232
63.440000000000005,93.04342305415733,2.918151633556456,-7.6038487324483155
63.45,93.04219530602401,2.9087754424001493,-7.607325372613326
63.46,93.04096754169147,2.8993949893536772,-7.610790497153546
63.47,93.03973976115907,2.8900102885043086,-7.614244100692404
63.480000000000004,93.03851196442616,2.8806213539462777,-7.617686177870494
63.49,93.03728415149212,2.8712281997807567,-7.621116723345569
63.5,93.03605632235627,2.861830840115734,-7.6245357317926015
63.51,93.03482847701801,2.8524292890663148,-7.627943197903675
63.52,93.03360061547667,2.8430235607542653,-7.6313391163881406
63.53,93.03237273773162,2.833613669308322,-7.634723481972518
63.54,93.03114484378222,2.8241996288640556,-7.63809628940054
63.550000000000004,93.02991693362782,2.814781453563858,-7.641457533433158
63.56,93.02868900726779,2.8053591575569157,-7.644807208848564
63.57,93.02746106470147,2.7959327549990802,-7.648145310442218
63.58,93.02623310592823,2.786502260053068,-7.6514718330267995
63.59,93.02500513094743,2.777067686888438,-7.654786771432201
63.6,93.02377713975844,2.767629049681243,-7.658090120505664
63.61,93.0225491323606,2.758186362614338,-7.661381875111668
63.620000000000005,93.02132110875326,2.7487396398771375,-7.664662030132011
63.63,93.0200930689358,2.739288895665926,-7.667930580465714
63.64,93.01886501290755,2.7298341441833966,-7.671187521029174
63.65,93.01763694066791,2.7203753996390705,-7.674432846756025
63.660000000000004,93.01640885221622,2.710912676248837,-7.677666552597297
63.67,93.01518074755182,2.701445988235258,-7.6808886335213105
63.68,93.01395262667408,2.691975349827334,-7.684099084513763
63.690000000000005,93.01272448958237,2.6825007752608063,-7.6872979005776205
63.7,93.01149633627602,2.6730222787777005,-7.690485076733284
63.71,93.01026816675441,2.663539874626633,-7.693660608018478
63.72,93.0090399810169,2.654053577062681,-7.696824489488297
63.730000000000004,93.00781177906283,2.644563400347361,-7.6999767162152235
63.74,93.00658356089157,2.635069358748498,-7.70311728328916
63.75,93.00535532650248,2.625571466540536,-7.7062461858173394
63.76,93.00412707589491,2.616069738004071,-7.709363418924472
63.77,93.00289880906823,2.606564187426169,-7.712468977752644
63.78,93.00167052602177,2.5970548291001165,-7.715562857461407
63.79,93.00044222675491,2.5875416773257336,-7.718645053227671
63.800000000000004,92.999213911267,2.5780247464089125,-7.721715560245858
63.81,92.99798557955741,2.5685040506619257,-7.7247743737278025
63.82,92.99675723162548,2.5589796044032944,-7.7278214889028
63.83,92.99552886747057,2.549451421957658,-7.73085690101764
63.84,92.99430048709205,2.539919517656083,-7.733880605336526
63.85,92.99307209048926,2.5303839058356017,-7.736892597141203
63.86,92.99184367766158,2.5208446008395207,-7.739892871730884
63.870000000000005,92.99061524860834,2.5113016170171782,-7.742881424422308
63.88,92.98938680332891,2.5017549687242564,-7.745858250549648
63.89,92.98815834182265,2.492204670322318,-7.7488233454646736
63.9,92.98692986408892,2.4826507361791137,-7.751776704536633
63.910000000000004,92.98570137012707,2.4730931806684526,-7.7547183231523125
63.92,92.98447285993646,2.463532018170071,-7.757648196716067
63.93,92.98324433351644,2.453967263069831,-7.760566320649774
63.940000000000005,92.98201579086637,2.4443989297595867,-7.763472690392857
63.95,92.98078723198562,2.4348270326371693,-7.766367301402308
63.96,92.97955865687352,2.4252515861062465,-7.769250149152728
